tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,director,language,mood
tt2882328,movie,Ugly,Ugly,0,2013,,128,"Crime,Drama,Mystery",7.9,24962,nm0440604,Hindi,"Gritty,Mysterious,Intense"
tt0110308,movie,The Last Seduction,The Last Seduction,0,1994,,110,"Crime,Drama,Romance",7.0,28150,nm0001093,Hindi,"Gritty,Romantic,Intense"
tt1849718,movie,Agneepath,Agneepath,0,2012,,174,"Action,Crime,Drama",6.9,28516,nm1633551,Hindi,"Gritty,Action-Packed,Intense"
tt8266310,movie,Blinded by the Light,Blinded by the Light,0,2019,,118,"Comedy,Drama,Music",6.9,28408,nm0149446,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt1932718,movie,Thanks for Sharing,Thanks for Sharing,0,2012,,112,"Comedy,Drama,Romance",6.4,30281,nm0089742,Hindi,"Fun,Romantic,Light-Hearted"
tt0074006,tvMiniSeries,"I, Claudius","I, Claudius",0,1976,1976.0,50,"Biography,Drama,History",8.8,21943,nm0936358,Hindi,"Thought-Provoking,Emotional,Inspiring"
tt8993398,tvSeries,Rascal Does Not Dream of Bunny Girl Senpai,Seishun buta yaro wa Bunny Girl-senpai no yume wo minai,0,2018,2018.0,24,"Animation,Drama,Fantasy",8.0,24137,nm1637806,Hindi,"Whimsical,Magical,Fun"
tt0883772,tvSeries,Man vs. Wild,Man vs. Wild,0,2006,2020.0,60,"Adventure,Reality-TV",8.1,23827,nm2272622,Hindi,"Epic,Adventurous"
tt0164212,movie,Under Suspicion,Under Suspicion,0,2000,,110,"Crime,Drama,Thriller",6.4,30134,nm0394280,Hindi,"Gritty,Suspenseful,Intense"
tt9537292,movie,Ala Vaikunthapurramuloo,Ala Vaikunthapurramuloo,0,2020,,163,"Action,Comedy,Drama",7.3,26242,nm1894520,Hindi,"Fun,Action-Packed,Light-Hearted"
tt0412922,movie,Little Manhattan,Little Manhattan,0,2005,,90,"Comedy,Family,Romance",7.4,25734,nm0505662,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt2343793,movie,Third Person,Third Person,0,2013,,137,"Drama,Romance",6.3,30169,nm0353673,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt1415889,tvSeries,Good Luck Charlie,Good Luck Charlie,0,2010,2014.0,22,"Comedy,Drama,Family",7.1,26768,nm0463199,Hindi,"Fun,Light-Hearted,Thought-Provoking"
tt1869347,movie,Crooked House,Crooked House,0,2017,,115,"Crime,Drama,Mystery",6.3,30124,nm0660707,Hindi,"Gritty,Mysterious,Intense"
tt27118357,movie,Amaran,Amaran,0,2024,,167,"Action,Biography,Drama",8.1,23412,nm9055195,Hindi,"Inspiring,Action-Packed,Thought-Provoking"
tt9766332,movie,Atrangi Re,Atrangi Re,0,2021,,138,"Comedy,Drama,Fantasy",6.5,29148,nm2399862,Hindi,"Magical,Fun,Light-Hearted"
tt0097322,movie,The Fabulous Baker Boys,The Fabulous Baker Boys,0,1989,,114,"Comedy,Drama,Music",6.9,27409,nm0460141,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt5952332,movie,Amanda Knox,Amanda Knox,0,2016,,92,"Crime,Documentary",6.9,27345,nm2060444,Hindi,"Intense,Gritty,Educational"
tt0346314,tvSeries,Ghost in the Shell: Stand Alone Complex,Kôkaku Kidôtai Sutando Arôn Conpurekkusu,0,2002,2005.0,24,"Action,Animation,Crime",8.5,22188,nm0436784,Hindi,"Gritty,Whimsical,Fun"
tt21940010,movie,A Million Miles Away,A Million Miles Away,0,2023,,121,"Biography,Drama",7.3,25649,nm2004888,Hindi,"Thought-Provoking,Emotional,Inspiring"
tt2355495,movie,Barefoot,Barefoot,0,2014,,90,"Comedy,Drama,Romance",6.5,28743,nm0281598,Hindi,"Fun,Romantic,Light-Hearted"
tt10083640,movie,Bhoot Police,Bhoot Police,0,2021,,129,"Comedy,Horror",6.6,28288,nm4415009,Hindi,"Light-Hearted,Scary,Dark"
tt0099005,movie,Air America,Air America,0,1990,,113,"Action,Comedy,War",5.8,32160,nm0006854,Hindi,"Fun,Action-Packed,Light-Hearted"
tt0079221,movie,Gol Maal,Gol Maal,0,1979,,120,"Comedy,Romance",8.5,21874,nm0611531,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt5989218,movie,Life Itself,Life Itself,0,2018,,117,"Drama,Romance",6.9,26785,nm1557594,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt10869778,movie,Maidaan,Maidaan,0,2024,,181,"Biography,Drama,History",7.9,23310,nm2279430,Hindi,"Thought-Provoking,Emotional,Inspiring"
tt13274038,tvSeries,True Beauty,Yeoshingangrim,0,2020,2021.0,70,"Comedy,Drama,Romance",7.9,23237,nm3934530,Hindi,"Fun,Romantic,Light-Hearted"
tt0445620,movie,Paradise Now,Paradise Now,0,2005,,91,"Crime,Drama,Thriller",7.4,24748,nm0009463,Hindi,"Gritty,Suspenseful,Intense"
tt3203528,movie,Bad Samaritan,Bad Samaritan,0,2018,,110,"Crime,Drama,Horror",6.5,27913,nm0002041,Hindi,"Dark,Gritty,Intense"
tt1277737,movie,The Stoning of Soraya M.,The Stoning of Soraya M.,0,2008,,114,Drama,7.9,22933,nm0637493,Hindi,"Thought-Provoking,Emotional"
tt2784678,movie,Top Five,Top Five,0,2014,,102,"Comedy,Romance",6.4,28284,nm0001674,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0082934,movie,The Postman Always Rings Twice,The Postman Always Rings Twice,0,1981,,122,"Crime,Drama,Romance",6.6,27417,nm0706182,Hindi,"Gritty,Romantic,Intense"
tt0110076,movie,Hum Aapke Hain Koun..!,Hum Aapke Hain Koun..!,0,1994,,206,"Comedy,Drama,Musical",7.5,24042,nm0054744,Hindi,"Fun,Light-Hearted,Uplifting"
tt23554840,movie,The Vaccine War,The Vaccine War,0,2023,,161,"Drama,Thriller",7.1,25357,nm1892252,Hindi,"Thought-Provoking,Emotional,Suspenseful"
tt10309902,movie,Chehre,Chehre,0,2021,,139,"Drama,Mystery,Thriller",6.2,28889,nm0415514,Hindi,"Mysterious,Suspenseful,Intense"
tt1926313,movie,Pyaar Ka Punchnama,Pyaar Ka Punchnama,0,2011,,149,"Comedy,Drama,Romance",7.6,23500,nm3060331,Hindi,"Fun,Romantic,Light-Hearted"
tt28288786,movie,Premalu,Premalu,0,2024,,156,"Comedy,Romance",7.8,22636,nm9214307,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0312109,tvSeries,Codename: Kids Next Door,Codename: Kids Next Door,0,2002,2008.0,23,"Action,Adventure,Animation",7.2,24419,nm1146489,Hindi,"Whimsical,Fun,Action-Packed"
tt1032751,movie,The Warrior's Way,The Warrior's Way,0,2010,,100,"Action,Drama,Fantasy",6.3,27891,nm1857002,Hindi,"Magical,Action-Packed,Thought-Provoking"
tt0108906,tvSeries,The Kingdom,Riget,0,1994,2022.0,60,"Comedy,Drama,Fantasy",8.2,21350,nm0001885,Hindi,"Magical,Fun,Light-Hearted"
tt4669264,movie,Beirut,Beirut,0,2018,,109,"Action,Adventure,Crime",6.5,26676,nm0026442,Hindi,"Gritty,Action-Packed,Intense"
tt9529546,tvSeries,The Rising of the Shield Hero,Tate no Yuusha no Nariagari,0,2019,,24,"Action,Adventure,Animation",7.7,22515,nm1471518,Hindi,"Whimsical,Fun,Action-Packed"
tt0095403,movie,Police Story 2,Ging chaat goo si juk jaap,0,1988,,101,"Action,Comedy,Crime",7.0,24738,nm0000329,Malayalam,"Gritty,Fun,Action-Packed"
tt8144834,movie,Section 375,Section 375,0,2019,,124,"Crime,Drama,Mystery",8.1,20864,nm5120912,Hindi,"Gritty,Mysterious,Intense"
tt14298328,movie,Look Both Ways,Look Both Ways,0,2022,,110,"Comedy,Drama,Fantasy",6.3,26669,nm1393967,Hindi,"Magical,Fun,Light-Hearted"
tt7488208,movie,Over the Moon,Over the Moon,0,2020,,95,"Adventure,Animation,Comedy",6.3,26662,nm0443855,Hindi,"Whimsical,Fun,Light-Hearted"
tt1513168,tvSeries,Through the Wormhole,Through the Wormhole,0,2010,2017.0,60,Documentary,8.6,19337,nm1012131,Hindi,Educational
tt0062376,movie,"To Sir, with Love","To Sir, with Love",0,1967,,105,Drama,7.6,21728,nm0165412,Hindi,"Thought-Provoking,Emotional"
tt5462326,movie,Mom and Dad,Mom and Dad,0,2017,,86,"Comedy,Horror,Thriller",5.6,29449,nm0962729,Hindi,"Dark,Fun,Suspenseful"
tt13720112,tvSeries,The Empress,The Empress,0,2022,,60,"Drama,History,Romance",7.8,20991,nm2137182,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt0074102,movie,In the Realm of the Senses,Ai no korîda,0,1976,,109,"Drama,Romance",6.6,24777,nm0651915,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt14324650,movie,"Batman: The Long Halloween, Part One","Batman: The Long Halloween, Part One",0,2021,,85,"Action,Animation,Crime",7.3,22380,nm3413990,Hindi,"Gritty,Whimsical,Fun"
tt5595168,movie,Kingsglaive: Final Fantasy XV,Kingsglaive: Final Fantasy XV,0,2016,,110,"Action,Adventure,Animation",6.7,24096,nm1481959,Hindi,"Whimsical,Fun,Action-Packed"
tt6708668,movie,Black Crab,Svart krabba,0,2022,,114,"Action,Adventure,Drama",5.7,28306,nm3515833,Hindi,"Action-Packed,Adventurous,Thought-Provoking"
tt0066993,movie,The Devils,The Devils,0,1971,,111,"Biography,Drama,History",7.7,20901,nm0001692,Hindi,"Thought-Provoking,Emotional,Inspiring"
tt13655456,tvMiniSeries,True Story,True Story,0,2021,2021.0,37,"Crime,Drama,Thriller",7.4,21641,nm0191697,Hindi,"Gritty,Suspenseful,Intense"
tt7715202,movie,Sarkar,Sarkar,0,2018,,163,"Action,Drama",6.7,23613,nm1436693,Hindi,"Thought-Provoking,Emotional,Action-Packed"
tt0115378,tvSeries,Superman: The Animated Series,Superman: The Animated Series,0,1996,2000.0,30,"Action,Adventure,Animation",8.1,19508,nm0311435,Hindi,"Whimsical,Fun,Action-Packed"
tt4807408,movie,The Best of Enemies,The Best of Enemies,0,2019,,133,"Biography,Drama,History",7.3,21453,nm0084312,Hindi,"Thought-Provoking,Emotional,Inspiring"
tt0422320,movie,Ghilli,Ghilli,0,2004,,160,"Action,Drama,Romance",8.2,18818,nm1359360,Hindi,"Action-Packed,Romantic,Thought-Provoking"
tt11252254,tvMiniSeries,From Scratch,From Scratch,0,2022,2022.0,53,"Drama,Romance",7.9,19451,nm1971220,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt27012110,movie,Gaslight,Gaslight,0,2023,,111,"Crime,Horror,Mystery",5.8,26382,nm4415009,Hindi,"Dark,Gritty,Mysterious"
tt3717532,movie,The Last: Naruto the Movie,The Last: Naruto the Movie,0,2014,,112,"Action,Adventure,Animation",7.6,20129,nm0462076,Hindi,"Whimsical,Fun,Action-Packed"
tt7919680,movie,Karwaan,Karwaan,0,2018,,114,"Adventure,Comedy,Drama",7.6,20083,nm2410557,Hindi,"Fun,Light-Hearted,Adventurous"
tt0388139,movie,It's All Gone Pete Tong,It's All Gone Pete Tong,0,2004,,90,"Biography,Comedy,Drama",7.2,21187,nm0236226,Hindi,"Fun,Inspiring,Light-Hearted"
tt4110568,movie,Dil Dhadakne Do,Dil Dhadakne Do,0,2015,,170,"Comedy,Drama,Romance",7.0,21706,nm0015295,Hindi,"Fun,Romantic,Light-Hearted"
tt0118751,movie,Border,Border,0,1997,,176,"Action,Drama,History",7.9,19111,nm0244892,Hindi,"Thought-Provoking,Emotional,Action-Packed"
tt5723286,movie,Wheelman,Wheelman,0,2017,,82,"Action,Thriller",6.4,23392,nm1423438,Hindi,"Intense,Action-Packed,Thrilling"
tt31862849,tvSeries,Very Parivarik,Very Parivarik,0,2024,,100,Comedy,8.6,17405,nm6905589,Hindi,"Light-Hearted,Fun"
tt0441774,movie,Lonely Hearts,Lonely Hearts,0,2006,,108,"Biography,Crime,Drama",6.4,23078,nm0733149,Hindi,"Gritty,Inspiring,Intense"
tt5497534,tvSeries,Tokyo Ghoul: Root A,Tokyo Ghoul: Root A,0,2015,2015.0,24,"Action,Animation,Drama",7.5,19670,nm1557215,Hindi,"Whimsical,Fun,Action-Packed"
tt6980546,movie,Bharath Ane Nenu,Bharat Ane Nenu,0,2018,,173,"Action,Drama,Thriller",7.4,19875,nm2270180,Malayalam,"Action-Packed,Suspenseful,Intense"
tt18926098,movie,VidaaMuyarchi,VidaaMuyarchi,0,2025,,154,"Action,Crime,Drama",6.2,23602,nm5099464,Hindi,"Gritty,Action-Packed,Intense"
tt13231544,movie,About Dry Grasses,Kuru Otlar Üstüne,0,2023,,197,Drama,7.7,18915,nm0149196,Hindi,"Thought-Provoking,Emotional"
tt0085106,tvMiniSeries,V,V,0,1983,1983.0,99,"Action,Adventure,Sci-Fi",7.8,18605,nm0425540,Hindi,"Action-Packed,Mind-Bending,Adventurous"
tt0120646,movie,The Deep End of the Ocean,The Deep End of the Ocean,0,1999,,106,Drama,6.3,22988,nm0343260,Hindi,"Thought-Provoking,Emotional"
tt0112022,tvSeries,JAG,JAG,0,1995,2005.0,60,"Action,Crime,Drama",6.7,21606,nm0561879,Hindi,"Gritty,Action-Packed,Intense"
tt2180477,movie,Nanban,Nanban,0,2012,,188,"Comedy,Drama",7.8,18093,nm0788171,Telugu,"Light-Hearted,Emotional,Thought-Provoking"
tt3107166,movie,Pimp,Pimp,0,2018,,86,"Crime,Drama,Romance",6.4,21938,nm1764728,Hindi,"Gritty,Romantic,Intense"
tt21279806,movie,Scoop,Scoop,0,2024,,102,"Biography,Drama",6.5,21532,nm1530431,Hindi,"Thought-Provoking,Emotional,Inspiring"
tt28228231,movie,Priyotoma,Priyotoma,0,2023,,155,"Action,Drama,Romance",5.9,23588,nm8906597,Hindi,"Action-Packed,Romantic,Thought-Provoking"
tt1610452,movie,Band Baaja Baaraat,Band Baaja Baaraat,0,2010,,139,"Comedy,Drama,Romance",7.2,19311,nm1834891,Hindi,"Fun,Romantic,Light-Hearted"
tt31015496,movie,The Fable,Jugnuma: The Fable,0,2024,,119,Drama,6.8,20311,nm5339365,Hindi,"Thought-Provoking,Emotional"
tt25434834,movie,Viduthalai Part 2,Viduthalai Part 2,0,2024,,170,"Action,Crime,Drama",7.6,18123,nm4274575,Telugu,"Gritty,Action-Packed,Intense"
tt0399095,movie,Trade,Trade,0,2007,,120,"Crime,Drama,Thriller",7.3,18852,nm0471086,Hindi,"Gritty,Suspenseful,Intense"
tt3963816,movie,Marauders,Marauders,0,2016,,107,"Action,Crime,Thriller",5.5,24704,nm1921345,Hindi,"Gritty,Action-Packed,Suspenseful"
tt9006564,movie,2018,2018,0,2023,,150,"Action,Drama,Thriller",8.3,16309,nm6272974,Hindi,"Action-Packed,Suspenseful,Intense"
tt6097798,movie,Radius,Radius,0,2017,,93,"Drama,Horror,Mystery",6.2,21823,nm3537925,Hindi,"Dark,Mysterious,Thought-Provoking"
tt0296574,movie,Company,Company,0,2002,,142,"Action,Crime,Drama",7.9,17101,nm0890060,Hindi,"Gritty,Action-Packed,Intense"
tt0082334,movie,The Entity,The Entity,0,1982,,125,"Drama,Horror",6.7,20087,nm0002089,Hindi,"Thought-Provoking,Emotional,Dark"
tt14315756,movie,Single All the Way,Single All the Way,0,2021,,99,"Comedy,Drama,Romance",6.2,21698,nm1555287,Hindi,"Fun,Romantic,Light-Hearted"
tt8590896,movie,Geetha Govindam,Geetha Govindam,0,2018,,142,"Comedy,Drama,Romance",7.7,17334,nm1762795,Hindi,"Fun,Romantic,Light-Hearted"
tt28104766,tvSeries,Squid Game: The Challenge,Squid Game: The Challenge,0,2023,,60,"Game-Show,Reality-TV",5.9,22238,nm10974607,Hindi,Entertaining
tt21328106,movie,Candy Cane Lane,Candy Cane Lane,0,2023,,117,"Comedy,Family,Fantasy",5.6,23370,nm0399737,Hindi,"Magical,Fun,Light-Hearted"
tt0433722,tvMiniSeries,Paranoia Agent,Môsô dairinin,0,2004,2005.0,25,"Animation,Drama,Horror",8.0,16302,nm0464804,Hindi,"Dark,Whimsical,Fun"
tt12448030,tvSeries,Aarya,Aarya,0,2020,2024.0,51,"Action,Crime,Drama",7.7,16834,nm0534879,Hindi,"Gritty,Action-Packed,Intense"
tt7923220,movie,Inheritance,Inheritance,0,2020,,111,"Drama,Mystery,Thriller",5.6,23065,nm2389363,Hindi,"Mysterious,Suspenseful,Intense"
tt18073328,movie,Blood & Gold,Blood & Gold,0,2023,,98,"Action,Drama,War",6.5,19830,nm0861826,Hindi,"Action-Packed,Intense,Heroic"
tt9248940,movie,Dream Girl,Dream Girl,0,2019,,132,"Comedy,Romance",7.0,18411,nm7447165,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0116630,movie,Indian,Indian,0,1996,,185,"Action,Drama,Musical",8.1,15893,nm0788171,Telugu,"Action-Packed,Uplifting,Thought-Provoking"
tt0089393,movie,Just One of the Guys,Just One of the Guys,0,1985,,100,"Comedy,Romance",6.5,19767,nm0331989,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt9608818,movie,Our Friend,Our Friend,0,2019,,124,"Drama,Romance",7.3,17565,nm1363250,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt13837672,tvMiniSeries,Crime Scene: The Vanishing at the Cecil Hotel,Crime Scene: The Vanishing at the Cecil Hotel,0,2021,2021.0,55,"Crime,Documentary,Mystery",6.0,21353,nm0075666,Hindi,"Mysterious,Intense,Gritty"
tt1180583,movie,Vaaranam Aayiram,Vaaranam Aayiram,0,2008,,169,"Action,Drama,Musical",8.2,15578,nm1069826,Telugu,"Action-Packed,Uplifting,Thought-Provoking"
tt0234000,movie,Kaho Naa... Pyaar Hai,Kaho Naa... Pyaar Hai,0,2000,,172,"Action,Musical,Romance",6.9,18394,nm0004363,Hindi,"Action-Packed,Romantic,Uplifting"
tt0116731,movie,The Juror,The Juror,0,1996,,118,"Crime,Drama,Thriller",5.7,22223,nm0001270,Hindi,"Gritty,Suspenseful,Intense"
tt11536424,tvSeries,Code M,Code M,0,2020,,24,"Mystery,Thriller",7.3,17341,nm10388210,Hindi,"Mysterious,Suspenseful,Intense"
tt27679608,movie,Fateh,Fateh,0,2025,,127,"Action,Crime,Thriller",6.2,20366,nm1399243,Hindi,"Gritty,Action-Packed,Suspenseful"
tt30796448,movie,The Greatest Night in Pop,The Greatest Night in Pop,0,2024,,96,"Documentary,Music",7.9,15982,nm3686143,Hindi,Educational
tt0373450,movie,Where the Truth Lies,Where the Truth Lies,0,2005,,107,"Crime,Mystery,Thriller",6.4,19448,nm0000382,Hindi,"Mysterious,Intense,Gritty"
tt8305806,movie,The Wretched,The Wretched,0,2019,,95,"Drama,Horror,Mystery",5.8,21419,nm0682301,Hindi,"Dark,Mysterious,Thought-Provoking"
tt11822998,tvMiniSeries,The Trials of Gabriel Fernandez,The Trials of Gabriel Fernandez,0,2020,2020.0,60,"Crime,Documentary",8.1,15265,nm0460534,Hindi,"Intense,Gritty,Educational"
tt6811018,movie,The Kid Who Would Be King,The Kid Who Would Be King,0,2019,,120,"Action,Adventure,Family",6.1,20230,nm0180428,Hindi,"Action-Packed,Adventurous,Heartwarming"
tt0214915,movie,Manichithrathazhu,Manichitrathazhu,0,1993,,169,"Comedy,Horror,Mystery",8.7,14135,nm0269778,Hindi,"Dark,Fun,Mysterious"
tt9359338,tvMiniSeries,Bhaukaal,Bhaukaal,0,2020,,30,"Action,Crime",7.8,15713,nm7734983,Hindi,"Intense,Gritty,Action-Packed"
tt15054962,tvSeries,Heartbreak High,Heartbreak High,0,2022,2025.0,50,"Comedy,Drama,Romance",7.7,15868,nm2301323,Hindi,"Fun,Romantic,Light-Hearted"
tt11700260,movie,Official Competition,Competencia oficial,0,2021,,115,"Comedy,Drama",7.0,17447,nm1286935,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt0112553,movie,Bombay,Bombay,0,1995,,130,"Drama,Musical,Romance",8.1,15029,nm0711745,Telugu,"Romantic,Uplifting,Thought-Provoking"
tt6692354,movie,Ittefaq,Ittefaq,0,2017,,105,"Mystery,Thriller",7.2,16775,nm2141091,Hindi,"Mysterious,Suspenseful,Intense"
tt0284137,movie,Gadar: Ek Prem Katha,Gadar: Ek Prem Katha,0,2001,,170,"Action,Drama,Romance",7.3,16531,nm0788858,Hindi,"Action-Packed,Romantic,Thought-Provoking"
tt3569782,movie,Jigarthanda,Jigarthanda,0,2014,,171,"Comedy,Crime,Drama",8.2,14618,nm5366274,Telugu,"Gritty,Fun,Light-Hearted"
tt2844798,movie,White God,Fehér isten,0,2014,,121,"Adventure,Drama,Thriller",6.8,17625,nm0610960,Hindi,"Suspenseful,Intense,Adventurous"
tt1708446,tvSeries,Taarak Mehta Ka Ooltah Chashmah,Taarak Mehta Ka Ooltah Chashmah,0,2008,,22,"Comedy,Drama,Family",8.2,14610,nm4027968,Hindi,"Fun,Light-Hearted,Thought-Provoking"
tt1434435,movie,Mother's Day,Mother's Day,0,2010,,112,"Drama,Horror,Thriller",6.2,19302,nm1135423,Hindi,"Dark,Suspenseful,Intense"
tt9151230,tvSeries,To the Lake,Epidemiya,0,2019,2022.0,48,"Drama,Sci-Fi,Thriller",7.2,16596,nm1018307,Hindi,"Suspenseful,Mind-Bending,Intense"
tt1034385,movie,Cold Skin,Cold Skin,0,2017,,108,"Action,Fantasy,Horror",6.0,19802,nm1164755,Hindi,"Dark,Magical,Action-Packed"
tt0805661,tvSeries,The Black Donnellys,The Black Donnellys,0,2007,2007.0,60,"Crime,Drama",8.1,14662,nm0353673,Hindi,"Emotional,Intense,Gritty"
tt6067752,movie,Lucifer,Lucifer,0,2019,,175,"Action,Crime,Drama",7.5,15778,nm1335387,Hindi,"Gritty,Action-Packed,Intense"
tt8488126,movie,The Inventor: Out for Blood in Silicon Valley,The Inventor: Out for Blood in Silicon Valley,0,2019,,119,"Crime,Documentary",7.2,16224,nm0316795,Hindi,"Intense,Gritty,Educational"
tt0084695,movie,The Slumber Party Massacre,The Slumber Party Massacre,0,1982,,77,Horror,5.6,20824,nm0427468,Hindi,"Dark,Scary"
tt1373156,movie,Karthik Calling Karthik,Karthik Calling Karthik,0,2010,,135,"Drama,Mystery,Romance",7.2,16172,nm3351620,Hindi,"Mysterious,Romantic,Thought-Provoking"
tt1124039,movie,Echelon Conspiracy,Echelon Conspiracy,0,2009,,105,"Action,Crime,Thriller",5.7,20318,nm1009775,Hindi,"Gritty,Action-Packed,Suspenseful"
tt26350277,movie,Ballerina,Ballerina,0,2023,,92,"Action,Thriller",6.3,18377,nm8066994,Hindi,"Intense,Action-Packed,Thrilling"
tt19868314,tvSeries,Dahaad,Dahaad,0,2023,,55,"Crime,Drama,Mystery",7.6,15226,nm7498460,Hindi,"Gritty,Mysterious,Intense"
tt15026724,tvSeries,Our Beloved Summer,Geu hae urineun,0,2021,2022.0,70,"Drama,Romance",8.2,14102,nm12748733,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt8004664,movie,Come Play,Come Play,0,2020,,96,"Drama,Horror,Mystery",5.8,19935,nm0153774,Hindi,"Dark,Mysterious,Thought-Provoking"
tt14979052,tvMiniSeries,Happiness,Haepiniseu,0,2021,2021.0,65,"Action,Drama,Fantasy",7.7,14994,nm7270570,Hindi,"Magical,Action-Packed,Thought-Provoking"
tt0298408,movie,Laurel Canyon,Laurel Canyon,0,2002,,103,Drama,6.4,18023,nm0158966,Hindi,"Thought-Provoking,Emotional"
tt8893974,movie,Passing,Passing,0,2021,,98,"Drama,Mystery,Thriller",6.6,17470,nm0356017,Hindi,"Mysterious,Suspenseful,Intense"
tt9103932,tvMiniSeries,Greatest Events of WWII in Colour,Greatest Events of WWII in Colour,0,2019,2019.0,50,"Documentary,History,War",8.6,13332,nm2586054,Hindi,"Intense,Heroic,Educational"
tt13491678,movie,72 Hoorain,72 Hoorain,0,2019,,80,"Crime,Drama,Thriller",6.9,16467,nm3114227,Hindi,"Gritty,Suspenseful,Intense"
tt8652818,movie,Violet Evergarden: The Movie,Gekijôban Vaioretto Evâgâden,0,2020,,140,"Animation,Drama,Fantasy",8.3,13640,nm2518118,Hindi,"Whimsical,Magical,Fun"
tt2314952,tvSeries,Comedians in Cars Getting Coffee,Comedians in Cars Getting Coffee,0,2012,2019.0,20,"Comedy,Family,Talk-Show",8.0,14126,nm0202970,Hindi,"Light-Hearted,Heartwarming,Fun"
tt1451409,movie,Pokkiri,Pokkiri,0,2007,,161,"Action,Crime,Thriller",7.6,14794,nm0222150,Hindi,"Gritty,Action-Packed,Suspenseful"
tt3810760,movie,Minimalism: A Documentary About the Important Things,Minimalism: A Documentary About the Important Things,0,2015,,78,Documentary,6.6,16992,nm6576361,Hindi,Educational
tt0086827,tvSeries,Who's the Boss?,Who's the Boss?,0,1984,1992.0,30,"Comedy,Romance",6.6,16893,nm0445380,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0378072,movie,Hum Tum,Hum Tum,0,2004,,143,"Comedy,Drama,Romance",7.0,15916,nm0463316,Hindi,"Fun,Romantic,Light-Hearted"
tt12964320,movie,Role Play,Role Play,0,2024,,100,"Action,Comedy,Romance",5.5,20186,nm0898773,Hindi,"Fun,Action-Packed,Romantic"
tt4693358,movie,OtherLife,OtherLife,0,2017,,96,"Crime,Drama,Mystery",6.2,17727,nm2279930,Hindi,"Gritty,Mysterious,Intense"
tt3844362,movie,The Overnight,The Overnight,0,2015,,79,"Comedy,Mystery",6.1,17993,nm2674307,Hindi,"Light-Hearted,Mysterious,Fun"
tt6111552,tvSeries,Content Cop,Content Cop,0,2015,2025.0,20,"Comedy,Crime,Talk-Show",8.7,12579,nm7954541,Hindi,"Light-Hearted,Intense,Gritty"
tt1756476,movie,Dookudu,Dookudu,0,2011,,170,"Action,Comedy,Drama",7.4,14766,nm1626425,Hindi,"Fun,Action-Packed,Light-Hearted"
tt14176542,movie,Bardo: False Chronicle of a Handful of Truths,"Bardo, falsa crónica de unas cuantas verdades",0,2022,,159,"Comedy,Drama",6.7,16264,nm0327944,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt11651796,movie,AK vs AK,AK vs AK,0,2020,,108,"Comedy,Crime,Drama",6.9,15750,nm0003939,Hindi,"Gritty,Fun,Light-Hearted"
